id,topic,source,text,replyCount,vaderMean,vaderStd,vaderCatLabel,vaderCat
1372184707128029190,[],nytimes,in opinion threads left dangling for so long are finally being pulled together  revealing the bloody tapestry of violence endured by women  writes moya lothian mclean  a british journalist  of the discussion prompted by the killing of sarah everard ,30,-0.12273999999999999,0.5223918555630636,high,2.0
1372183519275913220,[],nytimes,a string of shootings at massage parlors in the atlanta area on tuesday evening left eight people dead  six of the victims were asian  according to officials  raising fears that the crimes may have targeted people of asian descent  follow updates here ,76,-0.34525263157894737,0.4738830357725232,medium,1.0
1372181951772233738,[],nytimes,if you are dealing with mental health or substance abuse problems  call samhsas national helpline in the united states at      help   you can also find resources at,76,0.13437631578947365,0.3953650441025934,low,0.0
1372181951772233738,[],nytimes,lockdown  like the recovery time following her overdose  has forced demi lovato to take a breath  im finally being honest with myself  she said ,76,0.13437631578947365,0.3953650441025934,low,0.0
1372181951772233738,[],nytimes,demi lovato  the  year old singer  songwriter  actress and activist  is unblinking about her struggles in a new  four episode docuseries  dancing with the devil  her new album  dancing with the devil  the art of starting over  is due in april ,76,0.13437631578947365,0.3953650441025934,low,0.0
1372181951772233738,[],nytimes,demi lovato is opening up about her queerness  her near fatal overdose and her journey to living her truth in a new documentary  im ready to feel like myself  she said  im finally being honest with myself ,76,0.13437631578947365,0.3953650441025934,low,0.0
1372178170305257474,[],nytimes, the irish were slaves  too   the memes often say  but they are not true ,364,-0.1019565934065934,0.47805117495857286,medium,1.0
1372168353238880257,[],nytimes,eight people were shot to death at three massage parlors in the atlanta area on tuesday evening  authorities said  raising fears that the crimes may have targeted people of asian descent  a suspect  a  year old man  was captured after a manhunt ,152,-0.17690394736842102,0.5185932692628322,high,2.0
1372165841102462980,[],nytimes,the falkirk center at liberty university  named for its founders  jerry falwell jr  and charlie kirk  was the center of evangelical trumpism  now  both are gone ,84,-0.023530952380952375,0.4270073103903408,medium,1.0
1372163793862660096,[],nytimes,new york city landlords are seeking evictions nearly four times more often in the predominantly black and latino communities hit hardest by covid  ,52,-0.2185576923076923,0.44648536604969585,medium,1.0
1372159561663180800,[],nytimes,donald trump  in a nationally televised interview on tuesday  recommended the covid  vaccine to americans who were reluctant to get it  including his supporters  it is a safe vaccine  and it is something that works  he said ,176,0.07903863636363638,0.4342587061535208,medium,1.0
1372155814513934337,[],nytimes, republican attorneys general pressed the biden administration to clarify a provision in the stimulus plan  saying restrictions on state aid could be the greatest attempted invasion of state sovereignty by congress in the history of our republic ,70,-0.05670571428571425,0.4474720964130869,medium,1.0
1372152017402134536,[],nytimes,new generations of this critically endangered species of songbird are struggling to find older birds to teach them courtship songs  not knowing how to sing could lead to the slow drawn out whimper of extinction ,32,0.013875000000000004,0.3250394308586317,low,0.0
1372148249008738305,[],nytimes,president biden  in an abc news interview on tuesday  said he believed gov  andrew cuomo of new york should resign if investigators confirmed the sexual harassment claims against him ,60,-0.21530999999999997,0.491934129771353,medium,1.0
1372144464131715078,[],nytimes,an increase in the u s  minimum wage was not included in president bidens stimulus package  todays episode of the daily looks at the shifting political and economic arguments around raising the national wage floor ,34,-0.2551764705882353,0.4813005405551514,medium,1.0
1372140695570505733,[],nytimes,president biden gave his most direct endorsement yet of overhauling the filibuster  saying that he favored a return to what is called the talking filibuster  the requirement that opponents of legislation occupy the floor and make their case against it ,166,0.1354361445783133,0.49728704510685384,medium,1.0
1372136891949187072,[],nytimes,serbia has raced ahead of far richer countries in europe to offer coronavirus vaccines to all adults  the country has embraced shots developed by western manufacturers  russia and china in its bid to quickly administer inoculations ,20,-0.013979999999999992,0.43888201459713755,medium,1.0
1372133161044426753,[],nytimes,read more about sarah everard  through the words of those who knew her  here ,30,-0.023106666666666668,0.563750556805801,high,2.0
1372133161044426753,[],nytimes,holly morgan  who described her friendship with sarah everard as love at first sight  said it has been hard to comprehend the national uproar her friends death has caused  but the immediate outpouring of love had been heartwarming ,30,-0.023106666666666668,0.563750556805801,high,2.0
1372133161044426753,[],nytimes,in a statement  sarah everards parents and siblings remembered her as bright and beautiful  a wonderful daughter and sister ,30,-0.023106666666666668,0.563750556805801,high,2.0
1372133161044426753,[],nytimes,sarah everards death has launched a national reckoning in the u k  but for those closest to her  the grief is personal i feel angry about it as well  one friend said  but my main anger is that it happened to her ,30,-0.023106666666666668,0.563750556805801,high,2.0
1372129375441854467,[],nytimes, with everything happening recently  i feel like i needed to say something  the hate  the racism and the attacks on the asian american community are obviously wrong  so that needs to be stated and thats part of my role   jeremy lin said ,76,-0.2050473684210526,0.5546803239040626,high,2.0
1372125635393556482,[],nytimes,a court in japan ruled that the countrys failure to recognize same sex marriages was unconstitutional  a potentially important step toward legalizing the unions across the nation  the ruling was a remarkable and unique achievement  one advocate said ,76,0.15188947368421055,0.49107958773270066,medium,1.0
1372118026498236421,[],nytimes,once it became clear germany was pausing its use of the astrazeneca coronavirus vaccine  the pressure mounted on other european governments to hold off as well  out of fear of seeming incautious and for the sake of a united front ,84,-0.015697619047619047,0.3792407573593001,low,0.0
